Date,priceUSD,transactions,size,sentbyaddress,difficulty,hashrate,mining_profitability,sentinusdUSD,transactionfeesUSD,median_transaction_feeUSD,confirmationtime,transactionvalueUSD,mediantransactionvalueUSD,activeaddresses,top100cap,fee_to_rewardUSD
01-03-2021,47582,280355,882333,517568,2.17241E+13,1.39E+20,0.319,23676243023,20.678,10.88,11.077,302693,1068,844795,13.974,13.045
02-03-2021,48631,338007,895085,576054,2.17241E+13,1.52E+20,0.329,26661090088,19.102,10.012,10.07,271594,929.495,1012877,13.988,12.938
03-03-2021,50406,333250,898009,594177,2.17241E+13,1.66E+20,0.328,26822591540,20.071,10.261,9.474,283547,984.487,1074771,14.054,12.261
04-03-2021,49417,289503,892023,533768,2.17241E+13,1.49E+20,0.304,24341165061,19.282,9.759,11.25,259089,994.804,922105,14.066,12.377
05-03-2021,47709,317631,881397,566258,2.17241E+13,1.50E+20,0.332,26415045684,17.178,8.476,9.664,267180,831.072,1008576,14.141,10.942
06-03-2021,48591,287811,880871,460127,2.14737E+13,1.61E+20,0.311,14460254085,13.152,6.254,9.474,258644,697.77,1002900,14.133,7.583
07-03-2021,50194,260593,875061,442729,2.14483E+13,1.52E+20,0.324,16737731974,13.72,6.312,9.863,410320,846.965,880049,14.11,7.245
08-03-2021,50778,291800,852833,505381,2.14483E+13,1.65E+20,0.325,27037379011,15.757,7.344,9.29,340933,925.55,991359,14.08,8.552
09-03-2021,53969,299542,875432,536341,2.14483E+13,1.59E+20,0.332,29962413984,18.943,8.885,10.286,351313,1135,908177,14.097,10.731
10-03-2021,55356,344539,898425,580651,2.14483E+13,1.54E+20,0.375,28894685618,17.716,9.383,9.664,274143,1014,1027662,14.107,10.591
11-03-2021,56264,291113,893181,537115,2.14483E+13,1.47E+20,0.358,30327009188,21.468,11.063,10.909,325750,1105,939125,14.117,11.871
12-03-2021,56840,320594,884413,563869,2.14483E+13,1.56E+20,0.383,30382121950,20.783,10.245,9.6,248755,984.937,1038846,14.135,11.119
13-03-2021,58772,276929,853246,494888,2.14483E+13,1.55E+20,0.384,26945740122,24.808,11.456,10.07,254221,1119,925503,14.158,11.572
14-03-2021,60475,307893,892850,482852,2.14483E+13,1.63E+20,0.397,23602464257,17.368,8.212,9.172,257249,772.375,1015723,14.201,8.27
15-03-2021,57111,292083,870500,543887,2.14483E+13,1.61E+20,0.37,33369754964,22.263,11.511,9.73,256907,1118,987942,14.297,10.89
16-03-2021,55340,319344,881428,569487,2.14483E+13,1.60E+20,0.361,31435863105,19.128,9.269,9.664,253280,981.368,1033367,14.277,10.6
17-03-2021,56137,295983,900627,568062,2.14483E+13,1.54E+20,0.349,25799457635,20.073,11.225,10.588,276690,1011,971402,14.277,11.079
18-03-2021,58477,331566,884838,612756,2.14483E+13,1.50E+20,0.425,26842688639,24.206,11.996,9.474,230138,998.345,1021309,14.299,12.627
19-03-2021,58278,316032,890748,585917,2.15244E+13,1.61E+20,0.377,25479542219,21.453,10.283,9.73,226492,949.944,997809,14.314,11.177
20-03-2021,58776,286794,869455,492985,2.18656E+13,1.67E+20,0.369,19001728770,17.289,7.307,9.351,237133,786.308,974431,14.318,8.062
21-03-2021,57303,234780,846739,410038,2.18656E+13,1.66E+20,0.358,17533683606,14.866,5.512,9.231,271008,835.452,936115,14.369,5.883
22-03-2021,56801,297259,870478,547061,2.18656E+13,1.71E+20,0.341,28248075312,16.246,7.381,9.536,248804,972.241,965418,14.379,8.268
23-03-2021,54699,314073,872661,562786,2.18656E+13,1.72E+20,0.345,37921490830,14.165,6.616,8.944,316802,922.318,1083569,14.338,7.482
24-03-2021,55143,304941,880506,552105,2.18656E+13,1.72E+20,0.331,33574543475,14.91,7.533,9.474,296800,980.627,990377,14.364,7.99
25-03-2021,52127,318408,892913,601208,2.18656E+13,1.65E+20,0.332,42386358281,13.789,6.178,9.351,280559,919.162,1083562,14.329,8.05
26-03-2021,53208,293474,872522,556632,2.18656E+13,1.53E+20,0.325,31902997837,14.729,7.413,10.588,263813,1028,891746,14.282,8.728
27-03-2021,55175,288100,899006,492042,2.18656E+13,1.67E+20,0.35,20326318231,12.761,5.406,9.057,236188,775.381,1001179,14.286,6.287
28-03-2021,55835,248446,876628,418298,2.18656E+13,1.73E+20,0.339,18020695813,13.035,5.247,9.057,206956,755.722,925338,14.281,5.518
29-03-2021,56910,303154,877636,533464,2.18656E+13,1.66E+20,0.352,30355000226,15.159,7.928,9.536,301762,1042,911249,14.327,7.886
30-03-2021,58349,320944,885075,575416,2.18656E+13,1.61E+20,0.365,27082239353,17.563,9.001,9.863,272247,1008,1000015,14.332,9.577
31-03-2021,58700,332592,883290,607613,2.18656E+13,1.64E+20,0.389,30294388402,18.084,8.787,9.172,240534,980.646,1050294,14.331,9.459
01-04-2021,58868,311794,886005,561167,2.18656E+13,1.73E+20,0.338,32626194402,16.992,8.579,9.931,257955,998.433,1002317,14.33,9.037
02-04-2021,59266,305648,884061,558303,2.30648E+13,1.62E+20,0.353,30385803529,17.337,8.719,10.286,268420,1003,937863,14.34,9.275
03-04-2021,58933,281586,884107,480392,2.31374E+13,1.56E+20,0.341,21242591514,17.568,8.787,10.992,280926,866.506,826749,14.319,9.303
04-04-2021,57705,245861,874973,413606,2.31374E+13,1.66E+20,0.341,15740704522,15.771,7.212,9.863,271675,744.38,893180,14.321,6.863
05-04-2021,58085,288890,862111,527581,2.31374E+13,1.71E+20,0.363,31203908995,18.992,8.591,9.231,352131,988.352,1040641,14.278,8.837
06-04-2021,58460,309421,884008,571802,2.31374E+13,1.68E+20,0.351,44551728737,20.105,9.613,10,399032,1057,1029256,14.235,10.578
07-04-2021,56977,321162,888534,591527,2.31374E+13,1.72E+20,0.359,33924614678,17.927,8.521,9.172,301682,958.7,1058938,14.26,9.341
08-04-2021,57176,278400,883754,533551,2.31374E+13,1.80E+20,0.296,34178632541,18.808,9.433,10.746,308327,993.544,976554,14.277,9.861
09-04-2021,58209,324568,888748,598986,2.31374E+13,1.52E+20,0.407,33237308602,20.873,9.472,9.474,285991,932.189,1045474,14.323,10.919
10-04-2021,59866,298929,881319,505202,2.31374E+13,1.86E+20,0.344,29236257341,18.022,8.212,9.172,308410,799.178,1032385,14.359,8.404
11-04-2021,59794,253304,863582,431628,2.31374E+13,1.71E+20,0.34,19458041566,14.868,6.457,9.931,323171,779.714,915759,14.342,6.502
12-04-2021,60108,291225,883178,510887,2.31374E+13,1.70E+20,0.35,37306131169,18.942,8.558,10,346001,1126,969344,14.388,9.258
13-04-2021,62149,310071,876351,513879,2.31374E+13,1.67E+20,0.368,45229571000,20.41,9.971,10.141,382819,1167,1003818,14.41,10.297
14-04-2021,63438,297359,902130,519415,2.31374E+13,1.52E+20,0.409,49629168041,29.053,13.477,10.667,389263,1285,949048,14.464,13.903
15-04-2021,62899,359268,892547,554823,2.32176E+13,1.82E+20,0.426,36809487178,27.187,12.136,8.372,323211,974.167,1196069,14.513,12.627
16-04-2021,61731,219601,879567,420883,2.3582E+13,1.67E+20,0.289,52037999764,39.445,16.799,13.981,516536,1462,830078,14.58,17.903
17-04-2021,61305,194489,879676,353899,2.3582E+13,1.22E+20,0.369,21792593371,51.56,23.738,15.824,359703,1459,773272,14.574,22.344
18-04-2021,56083,274611,900314,449307,2.3582E+13,1.28E+20,0.434,42645634219,43.853,19.648,11.613,337989,1116,954286,14.568,21.703
19-04-2021,56387,208316,855365,427361,2.3582E+13,1.14E+20,0.408,29892429385,58.418,26.889,14.845,346249,1503,751010,14.505,26.262
20-04-2021,55518,279849,877935,536926,2.3582E+13,1.37E+20,0.448,67407460741,59.878,26.442,11.25,370719,1219,965161,14.523,27.402
21-04-2021,55452,225920,895948,467300,2.3582E+13,1.32E+20,0.372,66373161965,62.779,28.392,14.257,473725,1284,787582,14.522,28.844
22-04-2021,53812,274467,887672,506784,2.3582E+13,1.43E+20,0.449,61007747833,58.718,24.369,10.07,429103,1253,981596,14.533,25.108
23-04-2021,49891,295596,893218,524077,2.3582E+13,1.64E+20,0.339,59597772214,45.518,20.597,10.667,368625,1123,931624,14.601,24.229
24-04-2021,50077,290545,880543,451278,2.3582E+13,1.63E+20,0.331,31002971914,29.025,12.562,9.931,275845,654.858,911731,14.611,15.677
25-04-2021,49657,240900,884132,385161,2.3582E+13,1.71E+20,0.289,28949335984,23.971,9.017,10.213,337302,649.973,849115,14.694,11.663
26-04-2021,53000,240573,893442,477435,2.3582E+13,1.58E+20,0.295,50940323283,36.957,17.267,12.632,474291,1230,791356,14.685,19.065
27-04-2021,54583,297967,883378,541232,2.3582E+13,1.53E+20,0.375,66849336208,29.732,14.219,10.141,419084,971.659,969613,14.719,15.467
28-04-2021,54785,276984,884986,519237,2.3582E+13,1.68E+20,0.334,46167808612,26.888,13.148,10.141,396534,958.806,1018397,14.744,13.288
29-04-2021,53891,259343,876992,511804,2.3582E+13,1.48E+20,0.331,36995112855,30.096,14.305,11.803,439029,1160,856639,14.781,15.969
30-04-2021,55260,289244,868778,536472,2.3582E+13,1.61E+20,0.361,30112861243,27.357,12.643,9.931,437538,1087,975112,14.817,13.651
01-05-2021,57787,262852,882992,482619,2.30045E+13,1.57E+20,0.357,16102325162,22.45,9.552,10.36,353558,838.394,885897,14.805,10.523
02-05-2021,56860,235029,826395,412840,2.06088E+13,1.68E+20,0.42,12275331888,20.554,8.265,7.784,360724,840.168,1071125,14.832,6.85
03-05-2021,57912,286830,836599,524379,2.06088E+13,1.81E+20,0.389,33410008177,22.395,10.556,8.136,435999,1044,1053210,14.847,9.118
04-05-2021,55308,300643,886171,563505,2.06088E+13,1.88E+20,0.362,34437152560,18.286,8.296,7.956,419513,1020,1076403,14.88,8.081
05-05-2021,55872,309617,873874,598865,2.06088E+13,1.73E+20,0.348,35491127512,18.029,8.533,9.172,329957,995.399,1063848,14.893,9.245
06-05-2021,56974,311210,870005,626069,2.06088E+13,1.66E+20,0.403,32123009753,20.05,9.467,8.471,331015,1019,1024306,14.906,9.349
07-05-2021,56818,307816,876361,598170,2.06088E+13,1.77E+20,0.379,42781516993,19.265,8.647,8.372,358005,989.07,995365,14.925,8.854
08-05-2021,58527,274520,894631,540728,2.06088E+13,1.81E+20,0.373,24933917376,18.595,7.739,8.421,293405,950.95,974819,14.945,7.55
09-05-2021,57981,247680,856554,482269,2.06088E+13,1.87E+20,0.383,23667105476,16.394,6.871,7.742,254195,884.45,1081356,14.949,5.686
10-05-2021,57763,303117,873492,585547,2.06088E+13,1.90E+20,0.373,35571721390,19.25,8.25,8,269256,1092,1144292,14.995,8.244
11-05-2021,55852,311943,866430,605733,2.06088E+13,1.74E+20,0.37,28925341353,14.645,6.385,8.372,215614,988.428,1032122,15.035,7.074
12-05-2021,55961,300280,866785,575074,2.06088E+13,1.74E+20,0.371,40783825308,14.347,5.866,8.372,290172,1035,1083920,15.184,6.686
13-05-2021,49849,276311,877885,571087,2.32273E+13,1.98E+20,0.272,68020393129,12.966,5.027,8.944,451295,1243,1036314,15.19,6.67
14-05-2021,50185,265921,883117,539733,2.50465E+13,1.77E+20,0.258,56772901814,13.823,5.784,10.746,432360,1073,883598,15.238,8.046
15-05-2021,48875,231976,882398,445070,2.50465E+13,1.67E+20,0.243,44905588095,13.159,5.335,11.707,404818,973.53,824216,15.275,7.518
16-05-2021,47738,219303,874337,398506,2.50465E+13,1.58E+20,0.266,34764586378,11.34,4.767,10.909,397725,964.506,810985,15.287,5.943
17-05-2021,44336,250789,887113,454256,2.50465E+13,1.53E+20,0.242,55293559731,13.469,6.012,11.901,457314,1201,858089,15.372,9.157
18-05-2021,44192,220918,874189,417958,2.50465E+13,1.47E+20,0.208,34543986323,13.436,6.492,14.4,373710,1203,733801,15.326,9.708
19-05-2021,39146,263294,880212,505047,2.50465E+13,1.39E+20,0.255,53956072578,18.246,8.264,11.52,450143,1829,884253,15.239,13.582
20-05-2021,39826,227927,897022,488774,2.50465E+13,1.47E+20,0.226,58855007137,23.148,10.081,12.857,498229,1521,835102,15.316,15.92
21-05-2021,39137,226241,901568,490983,2.50465E+13,1.41E+20,0.228,46344046178,22.663,10.23,13.091,379726,1272,795684,15.331,16.013
22-05-2021,37516,223684,879055,415931,2.50465E+13,1.37E+20,0.227,33337657665,17.171,7.789,12.414,396228,849.35,787813,15.346,12.38
23-05-2021,35087,194201,849326,370608,2.50465E+13,1.55E+20,0.187,36241334696,14.708,6.215,12.101,402813,998.565,856651,15.352,9.871
24-05-2021,37011,234629,883088,454269,2.50465E+13,1.49E+20,0.22,47477048251,15.27,6.979,11.429,411655,1094,839856,15.273,10.952
25-05-2021,38084,233521,878431,463612,2.50465E+13,1.61E+20,0.203,46177233761,13.996,6.668,11.707,373314,1010,828021,15.285,10.047
26-05-2021,39251,230631,898395,467813,2.50465E+13,1.46E+20,0.226,50828242455,13.249,6.032,11.803,378094,1025,834755,15.331,9.268
27-05-2021,38812,213918,899516,444499,2.50465E+13,1.60E+20,0.193,42353576022,11.995,5.438,12.308,359587,1074,754805,15.328,8.296
28-05-2021,36624,218192,872404,463180,2.50465E+13,1.45E+20,0.205,73389096918,11.672,5.08,12.101,486152,1007,844453,15.304,8.554
29-05-2021,35265,198216,867691,395271,2.50465E+13,1.40E+20,0.194,50144374631,8.436,3.522,12.414,362660,752.603,759213,15.341,6.142
30-05-2021,35480,179651,822636,347329,2.12143E+13,1.43E+20,0.232,20802851482,7.231,2.84,10,213617,725.123,872686,15.33,3.912
31-05-2021,36154,226328,851276,438660,2.10477E+13,1.44E+20,0.233,18327950776,7.266,2.965,10.213,179821,971.947,854540,15.32,4.911
01-06-2021,36599,234419,876479,460996,2.10477E+13,1.52E+20,0.225,15832474023,7.381,3.08,10.141,232637,950.284,765486,15.381,5.06
02-06-2021,37295,250423,822467,486717,2.10477E+13,1.62E+20,0.25,15231918123,7.615,2.954,8.675,171600,865.239,987067,15.39,4.7
03-06-2021,38539,255474,840977,510989,2.10477E+13,1.60E+20,0.233,16302020460,7.525,2.965,9.796,184357,901.467,897967,15.361,5.152
04-06-2021,37117,236541,816280,462360,2.10477E+13,1.43E+20,0.224,14145960603,6.644,2.635,10.992,161320,848.513,783651,15.394,4.92
05-06-2021,36607,194449,678168,385858,2.10477E+13,1.42E+20,0.219,11924103613,5.58,2.071,10.992,143921,727.213,673290,15.394,3.496
06-06-2021,35953,185155,555768,335962,2.10477E+13,1.49E+20,0.231,35879034159,4.384,1.238,9.6,346058,621.883,601459,15.41,2.354
07-06-2021,35888,235346,797353,439958,2.10477E+13,1.47E+20,0.212,44824530505,5.269,1.717,10.827,328847,864.655,779317,15.438,3.993
08-06-2021,32877,246757,829248,471786,2.10477E+13,1.49E+20,0.214,53003807246,4.696,1.389,9.664,336602,909.827,868700,15.421,3.649
09-06-2021,34833,210785,660581,423177,2.10477E+13,1.62E+20,0.176,21102438297,5.509,1.701,11.429,218923,934.595,662160,15.404,4.064
10-06-2021,36990,252865,894428,510219,2.10477E+13,1.14E+20,0.253,16990772897,6.783,2.434,12.203,206447,981.397,818042,15.463,5.918
11-06-2021,36990,216397,851566,444572,2.10477E+13,1.15E+20,0.224,15568015426,6.958,2.654,13.714,250106,966.458,775297,15.466,5.843
12-06-2021,35728,222642,814843,405772,2.10477E+13,1.27E+20,0.242,9713889061,5.695,1.955,10.909,161942,684.135,871005,15.482,4.127
13-06-2021,36366,186966,652100,330944,2.08366E+13,1.28E+20,0.241,9346095980,4.515,1.518,10.909,230003,719.822,639050,15.476,2.738
14-06-2021,39660,242281,747005,428199,1.99328E+13,1.42E+20,0.245,18206157982,6.165,2.389,10.667,243277,909.689,815431,15.469,4.275
15-06-2021,40204,241730,772973,443257,1.99328E+13,1.32E+20,0.261,23952675828,6.443,2.483,10.992,233337,940.462,861692,15.498,4.52
16-06-2021,39423,252814,833040,442342,1.99328E+13,1.19E+20,0.267,23588807629,6.094,2.296,11.707,250695,840.639,828607,15.523,4.84
17-06-2021,38607,237595,727840,416213,1.99328E+13,1.29E+20,0.253,20214651724,5.097,1.804,11.077,254760,800.748,745385,15.525,3.719
18-06-2021,37005,222794,741348,393441,1.99328E+13,1.30E+20,0.23,18973472658,5.16,1.616,11.613,258339,802.283,734593,15.538,3.856
19-06-2021,35757,186939,793686,336784,1.99328E+13,1.10E+20,0.217,11482251400,4.712,1.648,13.981,206369,766.207,586764,15.54,3.687
20-06-2021,35080,167144,910868,308785,1.99328E+13,1.05E+20,0.226,10990052410,4.769,1.473,13.714,268040,757.63,536746,15.566,3.348
21-06-2021,33176,204945,880447,384401,1.99328E+13,1.03E+20,0.225,21036373250,6.518,2.336,13.714,282976,974.027,708189,15.56,5.784
22-06-2021,32011,196432,867356,385925,1.99328E+13,1.01E+20,0.196,24660356338,7.789,3.36,15.824,315555,1159,678287,15.567,7.756
23-06-2021,33745,232603,867412,419947,1.99328E+13,9.62E+19,0.241,21319509002,8.131,3.634,14.257,264341,979.438,733559,15.607,8.157
24-06-2021,33747,233173,858685,411788,1.99328E+13,9.95E+19,0.239,21994140039,6.949,3.21,13.714,268789,832.159,734265,15.603,6.821
25-06-2021,33376,218135,854211,391933,1.99328E+13,1.07E+20,0.229,32555007021,6.754,3.022,13.091,363718,839.518,738824,15.594,6.036
26-06-2021,31488,181539,857993,324459,1.99328E+13,1.01E+20,0.183,25062597251,5.102,2.135,16.18,307811,690.79,589898,15.583,5.025
27-06-2021,33067,121480,856535,255643,1.99328E+13,7.57E+19,0.17,13797785546,7.121,3.074,24.828,347266,1032,473970,15.598,6.734
28-06-2021,34472,220912,874448,425476,1.99328E+13,6.80E+19,0.306,18763855073,8.373,3.917,16.364,260018,967.045,633796,15.599,8.891
29-06-2021,35544,205526,864572,411674,1.99328E+13,9.51E+19,0.23,19715504596,9.192,4.496,16,237973,988.299,695330,15.607,8.637
30-06-2021,34930,215216,878429,416484,1.99328E+13,8.78E+19,0.243,18186919492,9.919,4.665,16.364,196531,947.62,699872,15.615,10.004
01-07-2021,33731,233587,867533,461838,1.99328E+13,8.83E+19,0.257,17750818544,10.654,4.886,15,241264,883.226,681470,15.592,10.954
02-07-2021,33285,188478,848679,392516,1.99328E+13,9.92E+19,0.209,19384762039,10.942,5.273,16,305908,976.801,725046,15.508,9.927
03-07-2021,34298,237336,847517,412124,1.56349E+13,7.75E+19,0.377,14008134344,8.555,4.087,11.339,187228,634.422,843046,15.374,6.944
04-07-2021,35271,171735,851217,329197,1.4363E+13,9.17E+19,0.293,16911631191,8.92,3.886,12.522,325788,760.977,741258,15.389,5.702
05-07-2021,34100,223628,802957,394868,1.4363E+13,8.85E+19,0.336,11573468700,7.25,2.661,10.909,219568,789.405,764497,15.389,5.452
06-07-2021,34153,228137,729448,427151,1.4363E+13,9.59E+19,0.333,13142508309,7.047,2.779,10.141,199415,810.878,741669,15.398,5.04
07-07-2021,34557,221104,720248,423969,1.4363E+13,9.88E+19,0.282,14520960137,5.915,2.068,11.707,207074,864.741,695389,15.347,4.695
08-07-2021,32896,230580,629806,430843,1.4363E+13,9.18E+19,0.322,14185080053,4.177,1.48,10.36,463739,784.864,721103,15.341,3.262
09-07-2021,33163,227380,697908,430067,1.4363E+13,9.67E+19,0.29,11977635901,3.92,1.274,10.992,499498,751.882,692997,15.339,3.18
10-07-2021,33705,187102,473565,359242,1.4363E+13,1.07E+20,0.322,11207445474,3.458,0.914,8.944,333989,653.954,622112,15.352,1.873
11-07-2021,33795,166019,614220,316578,1.4363E+13,9.83E+19,0.275,8296909419,3.773,1.004,11.52,378164,620.816,617224,15.35,2.319
12-07-2021,33701,220143,707312,414366,1.4363E+13,8.98E+19,0.306,13988662044,4.397,1.318,11.429,256595,751.644,724554,15.332,3.521
13-07-2021,32855,229780,690794,406438,1.4363E+13,9.32E+19,0.311,12192358830,4.537,1.27,10.588,216536,750.624,690550,15.332,3.601
14-07-2021,32489,236047,525158,422466,1.4363E+13,1.09E+20,0.325,11986762432,3.429,1.004,8.471,206898,716.436,711381,15.327,2.293
15-07-2021,32109,226106,739841,429187,1.4363E+13,1.06E+20,0.248,16363800845,3.227,0.77,11.25,262533,794.361,714198,15.332,2.763
16-07-2021,31750,223316,562742,413909,1.4363E+13,1.02E+20,0.297,12231055118,2.458,0.574,9.6,259940,715.468,661189,15.355,1.812
17-07-2021,31556,181904,475044,339875,1.43485E+13,1.09E+20,0.262,15303994562,2.188,0.415,10.07,322240,629.852,548038,15.233,1.393
18-07-2021,31763,160978,480527,307130,1.36726E+13,9.72E+19,0.298,7945136415,2.38,0.325,10,231237,644.551,535632,15.22,1.324
19-07-2021,31188,226633,557230,413339,1.36726E+13,1.01E+20,0.333,11001232041,2.614,0.267,8.471,247413,719.669,738844,15.227,1.758
20-07-2021,29837,230387,817866,425501,1.36726E+13,1.02E+20,0.228,12601597123,2.308,0.353,11.803,235672,777.263,710781,15.181,2.285
21-07-2021,31172,235535,711925,426461,1.36726E+13,9.39E+19,0.306,14264112899,1.914,0.301,9.931,248098,767.957,712527,15.158,1.572
22-07-2021,32128,230129,561123,426408,1.36726E+13,9.92E+19,0.314,10648872815,1.984,0.247,9.412,252322,712.937,665540,15.183,1.465
23-07-2021,32475,230995,638088,437264,1.36726E+13,9.54E+19,0.294,10287516807,2.716,0.258,10.667,246200,683.385,689222,15.18,2.24
24-07-2021,33847,197937,506810,371912,1.36726E+13,1.01E+20,0.326,7584319588,2.192,0.229,9.351,256729,650.839,644547,15.17,1.315
25-07-2021,34348,174382,463352,322024,1.36726E+13,1.03E+20,0.321,7835218282,1.917,0.231,9.412,288217,608.537,562016,15.151,1.009
26-07-2021,38286,261800,697658,468668,1.36726E+13,1.09E+20,0.336,24605521087,2.673,0.462,9.6,336028,882.946,813251,15.11,1.914
27-07-2021,37661,255051,594238,447660,1.36726E+13,1.04E+20,0.391,21887177113,2.373,0.505,8.471,1092226,771.424,797193,15,1.491
28-07-2021,39851,251066,596190,448108,1.36726E+13,1.15E+20,0.344,45988099702,2.468,0.466,9.172,645911,833.385,749531,14.987,1.561
29-07-2021,39851,262452,602587,459135,1.36726E+13,1.02E+20,0.395,22401730826,2.277,0.312,9,396529,712.221,772990,14.895,1.478
30-07-2021,39610,255251,561745,470116,1.36726E+13,1.16E+20,0.359,20108147405,2.261,0.345,8.675,280874,694.174,726731,14.868,1.386
31-07-2021,41622,207190,496825,385417,1.43192E+13,1.15E+20,0.362,12064269201,2.255,0.276,9.114,410605,691.734,643203,14.848,1.125
01-08-2021,41514,185003,466881,339362,1.44964E+13,1.17E+20,0.346,69691989237,2.157,0.274,9.351,737733,683.125,598204,14.841,0.99
02-08-2021,39591,239134,701183,428583,1.44964E+13,1.01E+20,0.354,38315782047,2.232,0.304,10.07,447971,770.782,795364,14.849,1.487
03-08-2021,38471,246029,528978,440469,1.44964E+13,1.17E+20,0.352,26167556495,2.001,0.278,8.521,388909,774.916,738401,14.888,1.198
