Date,priceUSD,transactions,size,sentbyaddress,difficulty,hashrate,mining_profitability,sentinusdUSD,transactionfeesUSD,median_transaction_feeUSD,confirmationtime,transactionvalueUSD,mediantransactionvalueUSD,activeaddresses,top100cap,fee_to_rewardUSD,Open,High,Low,Close,Adj Close,Volume
02-10-2021,47827,259773,543104,481514,1.89976E+13,1.57E+20,0.36,33703839651,2.011,0.497,7.66,590829,576.722,870431,14.79,0.922,48137.46875,48282.0625,47465.49609,47711.48828,47711.48828,30614346492
03-10-2021,48014,217962,559353,421363,1.89976E+13,1.59E+20,0.286,32562883256,2.202,0.481,9.6,786980,592.125,696221,14.783,1.056,47680.02734,49130.69141,47157.28906,48199.95313,48199.95313,26638115879
04-10-2021,48102,268799,686559,502822,1.90091E+13,1.37E+20,0.348,40121196189,2.455,0.515,9.231,664986,780.106,902667,14.796,1.388,48208.90625,49456.77734,47045.00391,49112.90234,49112.90234,33383173002
05-10-2021,49987,312374,724372,564604,1.9893E+13,1.63E+20,0.318,46661223262,2.447,0.544,8.78,784081,743.998,873880,14.772,1.471,49174.96094,51839.98438,49072.83984,51514.8125,51514.8125,35873904236
06-10-2021,52731,267618,696073,509538,1.9893E+13,1.54E+20,0.286,69913145473,3.55,1.078,10.992,971558,929.341,764948,14.734,2.154,51486.66406,55568.46484,50488.19141,55361.44922,55361.44922,49034730168
07-10-2021,54374,325734,854943,605841,1.9893E+13,1.26E+20,0.393,56964946871,4.498,1.548,10.213,752801,830.958,997109,14.687,2.968,55338.625,55338.625,53525.46875,53805.98438,53805.98438,36807860413
08-10-2021,54422,279908,844820,540264,1.9893E+13,1.31E+20,0.32,48716310647,4.018,1.475,12,778394,791.978,872102,14.748,2.683,53802.14453,55922.98047,53688.05469,53967.84766,53967.84766,34800873924
09-10-2021,54742,246039,707791,474569,1.9893E+13,1.34E+20,0.389,25740876807,3.268,1.063,9.6,710929,604.429,853737,14.743,1.543,53929.78125,55397.94531,53735.14453,54968.22266,54968.22266,32491211414
10-10-2021,55138,211347,518114,405953,1.9893E+13,1.55E+20,0.359,25148017848,3.322,1.001,9.057,731880,642.022,706038,14.743,1.266,54952.82031,56401.30469,54264.25781,54771.57813,54771.57813,39527792364
11-10-2021,56648,280038,725740,517886,1.9893E+13,1.50E+20,0.352,61029879355,4.189,1.436,9.863,882761,861.289,840172,14.753,2.22,54734.125,57793.03906,54519.76563,57484.78906,57484.78906,42637331698
12-10-2021,56645,274021,738196,516478,1.9893E+13,1.43E+20,0.338,47064176288,3.945,1.348,10.746,725758,848.771,831512,14.754,2.229,57526.83203,57627.87891,54477.97266,56041.05859,56041.05859,41083758949
13-10-2021,56000,288747,627340,519221,1.9893E+13,1.44E+20,0.418,34729840593,3.264,1.093,8.521,631362,721.621,863446,14.71,1.569,56038.25781,57688.66016,54370.97266,57401.09766,57401.09766,41684252783
14-10-2021,57661,282246,751365,536993,1.9893E+13,1.55E+20,0.324,44916567805,3.328,1.077,10.511,559810,817.672,807308,14.687,1.868,57372.83203,58478.73438,56957.07422,57321.52344,57321.52344,36615791366
15-10-2021,59735,297605,751697,575955,1.9893E+13,1.41E+20,0.383,60998131685,4.072,1.376,10.213,772432,900.812,890834,14.718,2.251,57345.90234,62757.12891,56868.14453,61593.94922,61593.94922,51780081801
16-10-2021,61309,269919,735710,514921,1.9893E+13,1.36E+20,0.381,35224050514,3.564,1.217,10.827,667586,672.072,840446,14.745,1.853,61609.52734,62274.47656,60206.12109,60892.17969,60892.17969,34250964237
17-10-2021,60859,215723,509725,428164,1.9893E+13,1.44E+20,0.428,24613296116,3.2,1.022,9,913733,653.93,709904,14.732,1.122,60887.65234,61645.52344,59164.46875,61553.61719,61553.61719,29032367511
18-10-2021,61801,285220,672473,537634,1.99174E+13,1.57E+20,0.37,37832253744,3.43,0.989,9.73,872876,866.415,842693,14.717,1.683,61548.80469,62614.66016,60012.75781,62026.07813,62026.07813,38055562075
19-10-2021,62672,311863,733630,569638,2.00825E+13,1.39E+20,0.443,43213382811,3.016,0.757,9.29,2236042,846.684,929421,14.696,1.526,62043.16406,64434.53516,61622.93359,64261.99219,64261.99219,40471196346
20-10-2021,64842,291664,681986,544445,2.00825E+13,1.64E+20,0.377,49837645916,4.167,1.245,9.664,1090854,977.615,843972,14.743,1.974,64284.58594,66930.39063,63610.67578,65992.83594,65992.83594,40788955582
21-10-2021,64384,320595,827285,575722,2.00825E+13,1.45E+20,0.419,52811558197,4.102,1.29,9.73,882843,840.552,1000445,14.693,2.161,66002.23438,66600.54688,62117.41016,62210.17188,62210.17188,45908121370
22-10-2021,62236,287392,649333,534061,2.00825E+13,1.52E+20,0.411,43690100338,3.501,1.075,9.114,763353,799.709,858752,14.674,1.612,62237.89063,63715.02344,60122.79688,60692.26563,60692.26563,38434082775
23-10-2021,61072,223796,592997,456090,2.00825E+13,1.62E+20,0.346,23279428057,3.041,0.828,9.931,732877,679.927,712630,14.642,1.216,60694.62891,61743.87891,59826.52344,61393.61719,61393.61719,26882546034
24-10-2021,60729,211067,488516,421347,2.00825E+13,1.40E+20,0.42,25383491149,2.584,0.65,9.412,798221,657.191,651413,14.651,0.931,61368.34375,61505.80469,59643.34375,60930.83594,60930.83594,27316183882
25-10-2021,62611,284498,604226,536374,2.00825E+13,1.73E+20,0.417,42547507862,3.086,0.534,7.912,714894,795.493,953115,14.565,1.219,60893.92578,63729.32422,60691.80078,63039.82422,63039.82422,31064911614
26-10-2021,62362,293879,682014,548577,2.00825E+13,1.66E+20,0.358,55311928405,2.913,0.702,9.6,745406,766.064,862821,14.578,1.444,63032.76172,63229.02734,59991.16016,60363.79297,60363.79297,34878965587
27-10-2021,59558,291957,635704,546046,2.00825E+13,1.47E+20,0.402,43990432728,2.559,0.6,9.172,595560,778.776,843818,14.579,1.263,60352,61435.18359,58208.1875,58482.38672,58482.38672,43657076893
28-10-2021,60198,295405,698921,575719,2.00825E+13,1.64E+20,0.357,43142224715,2.645,0.547,9.412,602662,746.805,896187,14.589,1.34,58470.73047,62128.63281,58206.91797,60622.13672,60622.13672,45257083247
29-10-2021,61532,305562,609039,590250,2.00825E+13,1.63E+20,0.41,44485523031,3.153,0.643,8.421,624320,737.467,886184,14.636,1.445,60624.87109,62927.60938,60329.96484,62227.96484,62227.96484,36856881767
30-10-2021,61625,251906,583959,518018,2.00825E+13,1.63E+20,0.371,25703984273,2.549,0.518,9.29,779302,664.413,750737,14.648,1.065,62239.36328,62330.14453,60918.38672,61888.83203,61888.83203,32157938616
31-10-2021,61102,217296,623317,431519,2.02867E+13,1.49E+20,0.359,24045166744,2.528,0.468,10.36,746570,723.104,795305,14.665,1.025,61850.48828,62406.17188,60074.32813,61318.95703,61318.95703,32241199927
01-11-2021,61287,293134,755586,555504,2.16593E+13,1.53E+20,0.377,41539945386,3.201,0.632,9.73,678449,848.879,897568,14.685,1.629,61320.44922,62419.00391,59695.18359,61004.40625,61004.40625,36150572843
02-11-2021,62481,297244,762090,553003,2.16593E+13,1.62E+20,0.387,45216344245,3.679,0.949,9.114,741085,874.144,867950,14.671,1.742,60963.25391,64242.79297,60673.05469,63226.40234,63226.40234,37746665647
03-11-2021,62829,288585,645429,556024,2.16593E+13,1.76E+20,0.365,45407406462,3.469,0.81,8.944,740620,826.408,890217,14.718,1.56,63254.33594,63516.9375,61184.23828,62970.04688,62970.04688,36124731509
04-11-2021,61830,288998,732523,558818,2.16593E+13,1.60E+20,0.352,42555538384,3.505,1.015,10.07,900992,781.371,859755,14.723,1.801,62941.80469,63123.28906,60799.66406,61452.23047,61452.23047,32615846901
05-11-2021,61493,285791,690394,559028,2.16593E+13,1.61E+20,0.377,39912984478,3.769,1.113,9.29,932179,780.222,887858,14.734,1.777,61460.07813,62541.46875,60844.60938,61125.67578,61125.67578,30605102446
06-11-2021,60938,236079,525515,475651,2.16593E+13,1.71E+20,0.346,23128232613,2.779,0.795,9.351,1122003,660.536,725124,14.711,1.107,61068.875,61590.68359,60163.78125,61527.48047,61527.48047,29094934221
07-11-2021,62105,225975,552062,433740,2.16593E+13,1.62E+20,0.371,19335536476,2.647,0.702,9.412,950014,685.406,702425,14.729,0.998,61554.92188,63326.98828,61432.48828,63326.98828,63326.98828,24726754302
08-11-2021,65725,285671,727985,531868,2.16593E+13,1.67E+20,0.338,69673974848,3.704,1.073,10.667,1346936,974.982,857935,14.745,1.873,63344.06641,67673.74219,63344.06641,67566.82813,67566.82813,41125608330
09-11-2021,67547,335259,840374,592771,2.16593E+13,1.46E+20,0.45,52357347404,4.688,1.562,9.474,994924,862.828,1051093,14.778,2.392,67549.73438,68530.33594,66382.0625,66971.82813,66971.82813,42357991721
10-11-2021,66810,300876,793099,557602,2.16593E+13,1.63E+20,0.389,42941419697,4.089,1.347,9.664,1023875,901.932,860428,14.784,1.94,66953.33594,68789.625,63208.11328,64995.23047,64995.23047,48730828378
11-11-2021,64900,293507,683536,546814,2.16593E+13,1.71E+20,0.381,41747080599,3.44,0.99,9.114,855885,736.361,904906,14.818,1.552,64978.89063,65579.01563,64180.48828,64949.96094,64949.96094,35880633236
12-11-2021,64162,281907,695662,534789,2.16593E+13,1.58E+20,0.366,46481131975,3.388,0.986,10.141,917811,745.202,820267,14.772,1.65,64863.98047,65460.81641,62333.91406,64155.94141,64155.94141,36084893887
13-11-2021,64030,238481,543408,475630,2.16593E+13,1.58E+20,0.393,23769823004,2.871,0.818,9.412,890365,650.09,740931,14.779,1.107,64158.12109,64915.67578,63303.73438,64469.52734,64469.52734,30474228777
14-11-2021,64468,223859,483642,431571,2.2435E+13,1.75E+20,0.364,24526830315,2.497,0.637,9.172,872964,633.57,707496,14.787,0.877,64455.37109,65495.17969,63647.80859,65466.83984,65466.83984,25122092191
15-11-2021,65132,288284,734774,530044,2.26741E+13,1.75E+20,0.356,50929879359,2.86,0.629,9.536,985657,782.731,929778,14.784,1.324,65521.28906,66281.57031,63548.14453,63557.87109,63557.87109,30558763548
16-11-2021,60894,300953,691574,556177,2.26741E+13,1.70E+20,0.341,91151619473,2.626,0.622,9.6,2450460,819.448,891864,14.821,1.366,63721.19531,63721.19531,59016.33594,60161.24609,60161.24609,46844335592
17-11-2021,59850,290241,732291,535018,2.26741E+13,1.70E+20,0.332,80681808603,2.777,0.657,9.664,1274281,754.404,886183,14.811,1.426,60139.62109,60823.60938,58515.41016,60368.01172,60368.01172,39178392930
18-11-2021,59049,293723,689806,552554,2.26741E+13,1.64E+20,0.328,63638641827,2.365,0.595,10,1105959,777.006,817116,14.674,1.291,60360.13672,60948.5,56550.79297,56942.13672,56942.13672,41388338699
19-11-2021,57169,284582,705811,544917,2.26741E+13,1.64E+20,0.304,53544805999,2.652,0.766,10.511,924911,785.302,844070,14.697,1.519,56896.12891,58351.11328,55705.17969,58119.57813,58119.57813,38702407772
20-11-2021,58631,249507,585914,480018,2.26741E+13,1.57E+20,0.342,31949323098,3.047,0.74,9.931,823777,625.183,750953,14.717,1.411,58115.08203,59859.87891,57469.72656,59697.19531,59697.19531,30624264863
21-11-2021,59111,222817,618136,433492,2.26741E+13,1.54E+20,0.321,19316487199,2.449,0.506,10.909,950976,628.582,708518,14.717,1.107,59730.50781,60004.42578,58618.92969,58730.47656,58730.47656,26123447605
22-11-2021,57360,279024,679292,477579,2.26741E+13,1.58E+20,0.325,45135932723,2.53,0.577,10.213,890870,731.825,800554,14.677,1.378,58706.84766,59266.35938,55679.83984,56289.28906,56289.28906,35036121783
23-11-2021,56882,283269,640561,497766,2.26741E+13,1.56E+20,0.306,58759053100,2.468,0.619,10.909,879733,739.65,794645,14.668,1.468,56304.55469,57875.51563,55632.76172,57569.07422,57569.07422,37485803899
24-11-2021,56748,298752,628281,519078,2.26741E+13,1.67E+20,0.339,88877369427,2.663,0.673,9.172,929537,709.448,929968,14.631,1.409,57565.85156,57803.06641,55964.22266,56280.42578,56280.42578,36635566789
25-11-2021,58177,287366,685504,536543,2.26741E+13,1.62E+20,0.297,1.10487E+11,3.008,0.896,11.077,1065622,711.029,851445,14.644,1.797,57165.41797,59367.96875,57146.68359,57274.67969,57274.67969,34284016248
26-11-2021,55921,292513,720365,541991,2.26741E+13,1.38E+20,0.34,95852975754,2.786,0.988,10.909,960186,773.348,871237,14.606,1.737,58960.28516,59183.48047,53569.76563,53569.76563,53569.76563,41810748221
27-11-2021,54662,240616,502435,450940,2.26741E+13,1.63E+20,0.303,32568865779,1.918,0.568,10.07,658998,600.906,673657,14.593,0.937,53736.42969,55329.25781,53668.35547,54815.07813,54815.07813,30560857714
28-11-2021,54581,213629,508781,409089,2.24647E+13,1.49E+20,0.321,21426456561,1.881,0.453,10.36,821283,641.57,708189,14.575,0.841,54813.02344,57393.84375,53576.73438,57248.45703,57248.45703,28116886357
29-11-2021,57563,301154,662325,539535,2.23357E+13,1.61E+20,0.324,53588226615,2.128,0.534,10.07,793897,748.183,857331,14.539,1.231,57291.90625,58872.87891,56792.52734,57806.56641,57806.56641,32370840356
30-11-2021,57338,293742,663480,560218,2.23357E+13,1.63E+20,0.3,75230737020,2.467,0.748,10.746,831774,797.504,794425,14.455,1.487,57830.11328,59113.40234,56057.28125,57005.42578,57005.42578,36708594618
01-12-2021,57373,288285,852915,538675,2.23357E+13,1.45E+20,0.346,69601863241,4.092,1.42,10.511,750398,845.407,936971,14.599,2.346,56907.96484,59041.68359,56553.08203,57229.82813,57229.82813,36858195307
02-12-2021,56692,313106,822405,558192,2.23357E+13,1.66E+20,0.337,57555066246,3.418,1.222,9.29,691370,684.693,1044904,14.737,1.912,57217.37109,57349.23438,55895.13281,56477.81641,56477.81641,32379968686
03-12-2021,55868,289971,581741,554089,2.23357E+13,1.79E+20,0.331,47501113911,2.559,0.921,8.571,674606,732.61,901449,14.701,1.25,56509.16406,57482.16797,52496.58594,53598.24609,53598.24609,39789134215
04-12-2021,49075,253519,577291,513404,2.23357E+13,1.82E+20,0.266,81409741728,3.379,0.748,9.29,846227,808.851,803225,14.646,1.771,53727.87891,53904.67969,42874.61719,49200.70313,49200.70313,61385677469
05-12-2021,49085,215047,582849,418884,2.23357E+13,1.76E+20,0.295,45476087775,4.986,1.438,8.675,665205,639.247,859137,14.548,2.064,49201.51953,49768.14844,47857.49609,49368.84766,49368.84766,37198201161
06-12-2021,48807,284295,589435,516034,2.23357E+13,1.81E+20,0.294,70921283160,2.23,0.614,8.372,935239,746.415,922591,14.519,1.194,49413.48047,50929.51953,47281.03516,50582.625,50582.625,37707308001
07-12-2021,50984,288189,699900,534233,2.23357E+13,1.81E+20,0.275,52721786628,2.014,0.444,9.351,924654,758.58,896511,14.512,1.17,50581.82813,51934.78125,50175.80859,50700.08594,50700.08594,33676814852
08-12-2021,50293,265942,549495,483307,2.23357E+13,1.91E+20,0.279,39050953883,1.957,0.455,8.571,818741,754.027,786822,14.577,0.976,50667.64844,51171.375,48765.98828,50504.79688,50504.79688,28479699446
09-12-2021,49089,282612,814262,498081,2.23357E+13,1.77E+20,0.287,33029726377,2.091,0.474,8.834,543361,762.511,976924,14.769,1.169,50450.08203,50797.16406,47358.35156,47672.12109,47672.12109,29603577251
10-12-2021,48247,271219,554255,507953,2.23357E+13,1.79E+20,0.267,34483010704,2.061,0.548,9.231,535331,712.482,808932,14.729,1.175,47642.14453,50015.25391,47023.69922,47243.30469,47243.30469,30966005122
11-12-2021,48444,225582,477420,430294,2.34687E+13,1.81E+20,0.255,19519493098,1.703,0.465,9.536,551789,581.966,711117,14.713,0.834,47264.63281,49458.21094,46942.34766,49362.50781,49362.50781,25775869261
12-12-2021,49536,214668,472455,405296,2.41953E+13,1.77E+20,0.247,11482872519,1.509,0.287,10.286,520178,560.473,629088,14.7,0.742,49354.85547,50724.86719,48725.85156,50098.33594,50098.33594,21939223599
13-12-2021,48237,278070,633354,497351,2.41953E+13,1.73E+20,0.25,29701422063,2.244,0.688,10.213,528045,773.839,795484,14.646,1.448,50114.74219,50205,45894.84766,46737.48047,46737.48047,32166727776
14-12-2021,47180,278127,583481,497983,2.41953E+13,1.74E+20,0.255,30302120250,1.987,0.559,9.73,1503280,696.399,792579,14.62,1.251,46709.82422,48431.39844,46424.49609,46612.63281,46612.63281,34638619079
15-12-2021,48126,280962,703016,515343,2.41953E+13,1.69E+20,0.254,33106449329,1.991,0.596,10.213,675214,709.022,904889,14.614,1.302,48379.75391,49473.95703,46671.96484,48896.72266,48896.72266,36541828520
16-12-2021,48590,256091,696175,486497,2.41953E+13,1.66E+20,0.213,37580336813,1.987,0.543,12.522,656060,718.279,756854,14.529,1.437,48900.46484,49425.57422,47529.87891,47665.42578,47665.42578,27268150947
17-12-2021,47079,263346,741576,474919,2.41953E+13,1.57E+20,0.283,42790573178,2.323,0.689,9.664,543050,705.446,878339,14.647,1.377,47653.73047,48004.89453,45618.21484,46202.14453,46202.14453,32902725329
18-12-2021,46612,239042,675756,430895,2.41953E+13,1.62E+20,0.233,29360901792,1.724,0.48,11.25,546386,560.421,767597,14.767,1.093,46219.25391,47313.82813,45598.44141,46848.77734,46848.77734,26098292690
19-12-2021,47192,206570,431497,410728,2.41953E+13,1.72E+20,0.257,14523019319,1.595,0.408,9.664,543457,594.266,626471,14.754,0.745,46853.86719,48089.66406,46502.95313,46707.01563,46707.01563,25154053861
20-12-2021,46424,266803,634853,501698,2.41953E+13,1.71E+20,0.248,27268646354,1.914,0.558,10,515763,702.458,883059,14.721,1.208,46707.0625,47401.71875,45579.80859,46880.27734,46880.27734,30961902129
21-12-2021,48396,304552,616340,548133,2.41953E+13,1.85E+20,0.267,37878987983,1.89,0.549,8.944,430447,672.624,885977,14.707,1.169,46886.07813,49300.91797,46698.77344,48936.61328,48936.61328,27055803928
22-12-2021,48978,288347,643247,521764,2.41953E+13,1.83E+20,0.251,27561189502,1.843,0.496,9.73,541074,695.136,861945,14.65,1.16,48937.09766,49544.79688,48450.94141,48628.51172,48628.51172,24447979559
23-12-2021,49064,291647,601433,548787,2.41953E+13,1.84E+20,0.256,26381145067,1.847,0.473,9.474,540632,656.155,830422,14.683,1.143,48626.34375,51332.33984,48065.83594,50784.53906,50784.53906,28223878108
24-12-2021,51034,260414,775587,495489,2.41953E+13,1.81E+20,0.27,29775719784,2.365,0.566,9.536,560185,681.682,846088,14.752,1.263,50806.05078,51814.02734,50514.49609,50822.19531,50822.19531,24367912228
25-12-2021,50830,207656,758216,420645,2.42425E+13,1.84E+20,0.257,31884381059,2.037,0.436,9.796,589944,576.329,762142,14.959,0.898,50854.91797,51176.59766,50236.70703,50429.85938,50429.85938,19030650914
26-12-2021,50143,198440,589151,414081,2.42723E+13,1.70E+20,0.249,16909554635,1.959,0.449,10.746,622169,580.798,631891,14.958,0.918,50428.69141,51196.37891,49623.10547,50809.51563,50809.51563,20964372926
27-12-2021,51062,249400,739046,481096,2.42723E+13,1.69E+20,0.284,38330614710,2.694,0.726,9.73,641079,739.951,805432,14.963,1.403,50802.60938,51956.32813,50499.46875,50640.41797,50640.41797,24324345758
28-12-2021,48887,265288,841232,529337,2.42723E+13,1.73E+20,0.242,37426337805,3.291,1.041,10.746,603487,679.325,892005,14.997,2.089,50679.85938,50679.85938,47414.21094,47588.85547,47588.85547,33430376883
29-12-2021,47594,275938,790642,532278,2.42723E+13,1.70E+20,0.258,40706162986,2.83,0.94,9.931,602901,662.001,968062,15.01,1.779,47623.87109,48119.74219,46201.49609,46444.71094,46444.71094,30049226299
30-12-2021,47092,244902,846273,515166,2.42723E+13,1.65E+20,0.217,47199057073,3.395,1.325,12.101,606245,744.436,834412,15.002,2.32,46490.60547,47879.96484,46060.3125,47178.125,47178.125,26686491018
31-12-2021,47298,269391,791674,524841,2.42723E+13,1.55E+20,0.289,31476272732,3.173,1.03,9.664,559359,594.146,968825,15.032,1.905,47169.37109,48472.52734,45819.95313,46306.44531,46306.44531,36974172400
01-01-2022,47103,186662,391466,385845,2.42723E+13,2.02E+20,0.253,12823771233,2.35,0.747,8.372,584123,587.694,611192,15.028,0.86,46311.74609,47827.3125,46288.48438,47686.8125,47686.8125,24582667004
02-01-2022,47238,196707,437490,402407,2.42723E+13,2.04E+20,0.231,18390103127,2.223,0.716,9.114,538878,590.63,639955,15.03,0.93,47680.92578,47881.40625,46856.9375,47345.21875,47345.21875,27951569547
03-01-2022,46829,234653,634831,474622,2.42723E+13,1.78E+20,0.233,30187475443,2.313,0.66,10.286,677913,696.353,791102,15.029,1.308,47343.54297,47510.72656,45835.96484,46458.11719,46458.11719,33071628362
04-01-2022,46438,274397,661546,516546,2.42723E+13,1.72E+20,0.251,25673872256,2.248,0.673,9.796,539991,632.139,826854,15.074,1.426,46458.85156,47406.54688,45752.46484,45897.57422,45897.57422,42494677905
05-01-2022,45916,272005,669347,525136,2.42723E+13,1.78E+20,0.246,30186646270,2.674,0.835,9.6,688635,651.379,854221,15.084,1.662,45899.35938,46929.04688,42798.22266,43569.00391,43569.00391,36851084859
